primary_mood,primary_mood_weight,secondary_mood,secondary_mood_weight,introspection,temper,attitude,sensitivity,News_ID
ecstasy,0.8136,bliss,0.4485,0.9285,0.8079999999999999,0.769,0.0,N40096
ecstasy,0.7454999999999999,enthusiasm,0.4,0.9059999999999999,0.0,0.0,0.792,N30683
ecstasy,0.8697,eagerness,0.65,0.9470000000000001,0.0,0.087,0.5445,N58502
enthusiasm,0.8212,ecstasy,0.6848000000000001,0.8859999999999999,0.0,0.493,0.9309999999999999,N4871
ecstasy,0.5553,delight,0.3129,0.8432,0.0,0.7631999999999999,0.0,N42397
grief,0.9061,rage,0.0326,-0.9590000000000001,-0.6707,-0.45399999999999996,0.0,N43493
ecstasy,0.6318,delight,0.3909,0.8684999999999999,0.0,0.789,0.0,N58741
ecstasy,0.6455,bliss,0.4697,0.873,0.815,0.8140000000000001,0.0,N54598
ecstasy,0.1439,calmness,0.5121,0.7075,0.499,0.0,0.0,N51432
enthusiasm,0.9423999999999999,ecstasy,0.5394,0.838,0.0,0.802,0.971,N27611
enthusiasm,0.7591,,,0.0,0.0,0.0,0.9105,N38569
,,,,,,,,N37394
grief,0.9606,terror,0.5121,-0.977,0.0,-0.7909999999999999,-0.8290000000000001,N42882
ecstasy,0.7136,delight,0.4788,0.8955,0.0,0.818,0.748,N13263
serenity,0.997,,,0.0,0.32899999999999996,0.0,0.0,N55916
terror,0.6606000000000001,,,0.0,0.0,0.0,-0.878,N13392
sadness,0.5545,disgust,0.2614,-0.513,0.0,-0.4163,-0.32899999999999996,N57409
bliss,0.4485,ecstasy,0.4288,0.8015000000000001,0.8079999999999999,0.659,0.0,N11273
,,,,,,,,N23084
rage,0.2061,,,0.0,-0.728,0.0,0.0,N51064
ecstasy,0.8545,enthusiasm,0.4939,0.9420000000000001,0.8079999999999999,0.0,0.823,N1657
terror,0.7545000000000001,loathing,0.5515,0.0,-0.493,-0.8420000000000001,-0.909,N32670
loathing,0.4667,grief,0.1485,-0.7090000000000001,0.0,-0.8140000000000001,0.0,N25777
bliss,0.8061,pleasantness,0.997,0.0,0.9259999999999999,0.659,0.0,N55697
ecstasy,0.8045,enthusiasm,0.6848000000000001,0.9255,0.52,0.4635,0.8859999999999999,N30623
grief,0.6758,disgust,0.35450000000000004,-0.883,-0.289,-0.447,0.0,N22997
ecstasy,0.8726999999999999,pleasantness,0.5636,0.948,0.0,0.516,0.0,N22147
serenity,0.6333,,,0.0,0.209,0.0,0.0,N59193
grief,0.9181999999999999,terror,0.7909,-0.963,0.0,-0.7909999999999999,-0.9209999999999999,N55792
,,,,,,,,N37528
grief,0.9091,terror,0.7681999999999999,-0.96,0.0,-0.779,-0.9135,N10215
fear,0.39390000000000003,anger,0.0121,0.0,-0.33399999999999996,0.0,-0.46,N44517
sadness,0.8576,anxiety,0.3273,-0.613,0.0,0.0,-0.10800000000000001,N38240
pleasantness,0.997,,,0.20800000000000002,0.0,0.659,0.659,N19733
dislike,0.297,,,0.0,0.2455,-0.098,0.0,N47179
bliss,0.4121,ecstasy,0.40909999999999996,0.795,0.7959999999999999,0.0,0.0,N28415
enthusiasm,0.8029999999999999,ecstasy,0.7454999999999999,0.9059999999999999,0.0,0.7685,0.925,N1753
fear,0.5273,anger,0.2848,0.0,-0.424,0.0,-0.504,N12913
melancholy,0.7787999999999999,,,-0.257,0.0,0.0,0.0,N29066
calmness,0.5121,,,0.0,0.499,0.0,0.0,N7355
,,,,,,,,N20667
enthusiasm,0.7364,delight,0.3152,0.0,0.203,0.764,0.903,N7993
delight,0.6303,,,0.0,0.0,0.868,0.0,N6300
ecstasy,0.6939,delight,0.4121,0.889,0.0,0.7959999999999999,0.33,N64573
delight,0.6818000000000001,,,0.0,0.0,0.885,0.0,N25351
enthusiasm,0.3848,pleasantness,0.7394,0.5435,0.0,0.574,0.787,N41240
enthusiasm,0.4576,ecstasy,0.4432,0.8062999999999999,0.0,0.0,0.8109999999999999,N44264
joy,0.997,eagerness,0.9576,0.659,0.0,0.5565,0.6459999999999999,N51822
ecstasy,0.7818,delight,0.4121,0.9179999999999999,0.0,0.7959999999999999,0.0,N3140
loathing,0.3061,grief,0.2348,-0.7375,-0.588,-0.7609999999999999,0.0,N45861
ecstasy,0.7454999999999999,enthusiasm,0.6606000000000001,0.9059999999999999,0.0,0.765,0.878,N31609
ecstasy,0.6333,pleasantness,0.5303,0.8690000000000001,0.249,0.505,0.0,N39845
enthusiasm,0.9667,ecstasy,0.8151999999999999,0.929,0.0,0.7959999999999999,0.9790000000000001,N37057
ecstasy,0.7561,pleasantness,0.3697,0.9095,0.0,0.452,0.259,N21069
ecstasy,0.8038,delight,0.3333,0.9253,0.0,0.77,0.0,N11675
grief,0.9909,rage,0.9879000000000001,-0.987,-0.986,0.0,-0.8009999999999999,N60972
grief,0.8606,loathing,0.48479999999999995,-0.9440000000000001,0.0,-0.82,0.0,N33307
delight,0.43329999999999996,joy,0.6712,0.5515,0.0,0.8029999999999999,0.0,N30758
grief,0.8545,loathing,0.49700000000000005,-0.9420000000000001,-0.588,-0.8240000000000001,0.0,N556
delight,0.5652,ecstasy,0.5485,0.841,0.0,0.8465,0.0,N14314
anger,0.8576,,,0.0,-0.613,0.0,0.0,N43222
ecstasy,0.7636,delight,0.4727,0.912,0.0,0.816,0.747,N61915
disgust,0.997,anxiety,0.5606,0.0,0.0,-0.659,-0.185,N36259
ecstasy,0.9181999999999999,enthusiasm,0.7182,0.963,0.499,0.753,0.897,N33680
ecstasy,0.7152,delight,0.397,0.8959999999999999,0.0,0.7909999999999999,0.0,N5845
,,,,,,,,N17340
anxiety,0.997,,,0.0,0.0,0.0,-0.32899999999999996,N57571
enthusiasm,0.8242,,,0.0,0.0,0.0,0.932,N53150
pleasantness,0.997,,,0.0,0.0,0.659,0.0,N2792
terror,0.5061,disgust,0.5091,0.0,0.0,-0.498,-0.8270000000000001,N21468
ecstasy,0.49700000000000005,delight,0.17420000000000002,0.8240000000000001,0.0,0.7175,0.0,N11795
ecstasy,0.9061,enthusiasm,0.6909000000000001,0.9590000000000001,0.0,0.7070000000000001,0.888,N18704
disgust,0.747,,,0.0,0.0,-0.5765,0.0,N28947
anger,0.6894,,,0.0,-0.5575,0.0,0.0,N10693
ecstasy,0.9848,calmness,0.3273,0.985,0.43799999999999994,0.34149999999999997,0.0,N11004
ecstasy,0.7484999999999999,bliss,0.029500000000000002,0.907,0.6698000000000001,0.4395,0.659,N28881
anger,0.7909,sadness,0.7424,-0.575,-0.591,0.0,-0.433,N35049
calmness,0.5121,contentment,0.9364,0.309,0.499,0.122,0.0,N60263
enthusiasm,0.9848,delight,0.1144,0.0,0.306,0.6978,0.985,N10594
bliss,0.4364,,,0.0,0.804,0.0,0.0,N30254
ecstasy,0.6394,delight,0.5909,0.871,0.0,0.855,0.0,N32214
ecstasy,0.6167,delight,0.4485,0.8634999999999999,0.0,0.8079999999999999,0.0,N43772
ecstasy,0.5758,bliss,0.37270000000000003,0.85,0.7829999999999999,0.0,0.0,N38872
,,,,,,,,N61181
ecstasy,0.4955,pleasantness,0.37579999999999997,0.8234999999999999,0.1975,0.45399999999999996,0.0,N19687
ecstasy,0.9636,delight,0.4242,0.978,0.0,0.8,0.0,N14278
grief,0.9212,disgust,0.39390000000000003,-0.9640000000000001,-0.312,-0.46,0.0,N56642
ecstasy,0.6061,enthusiasm,0.4697,0.86,0.0,0.725,0.815,N21878
disgust,0.5455,,,0.0,0.0,-0.51,0.0,N34299
,,,,,,,,N62774
ecstasy,0.8273,delight,0.2348,0.9329999999999999,0.0,0.7375,0.659,N40366
ecstasy,0.6303,delight,0.2515,0.868,0.0,0.743,0.0,N51066
loathing,0.4758,fear,0.7326,0.0,-0.29100000000000004,-0.8170000000000001,-0.5718,N31662
disgust,0.997,anger,0.8909,0.0,-0.624,-0.659,-0.42,N15900
fear,0.8697,,,0.0,0.0,0.0,-0.617,N14811
grief,0.7864,terror,0.6212,-0.9195,0.0,-0.821,-0.865,N49867
grief,0.9667,loathing,0.43939999999999996,-0.9790000000000001,0.0,-0.805,0.0,N22201
ecstasy,0.8484999999999999,,,0.94,0.499,0.7609999999999999,0.9990000000000001,N41082
enthusiasm,0.8939,ecstasy,0.7787999999999999,0.917,0.4525,0.573,0.955,N14742
enthusiasm,0.6697,joy,0.8697,0.617,0.0,0.451,0.8809999999999999,N51846
grief,0.7303000000000001,anger,0.2879,-0.9009999999999999,-0.425,-0.179,0.0,N24380
enthusiasm,0.9181999999999999,delight,0.3152,0.0,0.0,0.764,0.963,N45529
grief,0.8939,terror,0.4045,-0.955,-0.434,-0.767,-0.7935,N12333
ecstasy,0.7143999999999999,pleasantness,0.9484999999999999,0.8957999999999999,0.0,0.643,0.0,N5416
eagerness,0.997,calmness,0.9394,0.313,0.64,0.374,0.659,N41385
grief,0.6758,loathing,0.2818,-0.883,0.0,-0.753,0.0,N56614
ecstasy,0.8848,delight,0.3333,0.9520000000000001,0.0,0.77,0.0,N39601
ecstasy,0.7545000000000001,enthusiasm,0.6515000000000001,0.909,0.281,0.6103000000000001,0.875,N29725
enthusiasm,0.9394,delight,0.4485,0.0,0.17600000000000002,0.8079999999999999,0.97,N1246
,,,,,,,,N35781
grief,0.8955,loathing,0.0818,-0.9555,0.0,-0.687,0.0,N28274
,,,,,,,,N20275
ecstasy,0.3682,pleasantness,0.8197,0.7815000000000001,0.0,0.6004999999999999,0.0,N51979
ecstasy,0.8561,enthusiasm,0.6939,0.9425,0.0,0.7845,0.889,N64237
ecstasy,0.6667000000000001,delight,0.4303,0.88,0.17600000000000002,0.802,0.0,N44823
sadness,0.7454999999999999,fear,0.6068,-0.5760000000000001,0.0,0.0,-0.5303,N32208
ecstasy,0.6364,delight,0.1894,0.87,0.0,0.7225,0.0,N662
delight,0.5697,,,0.0,0.0,0.848,0.0,N43955
delight,0.6727,joy,0.8515,0.611,0.0,0.882,0.0,N28409
ecstasy,0.6455,delight,0.5379,0.873,0.0,0.8375,0.782,N5018
ecstasy,0.5303,calmness,0.5121,0.835,0.499,0.491,0.0,N46577
rage,0.7,grief,0.6379,-0.8704999999999999,-0.8909999999999999,-0.741,0.0,N28263
rage,0.9333,,,0.0,-0.968,0.0,0.0,N30984
enthusiasm,0.5727,delight,0.4167,0.7637999999999999,0.7859999999999999,0.7975,0.8490000000000001,N19860
ecstasy,0.7484999999999999,bliss,0.3515,0.907,0.7759999999999999,0.0,0.253,N39625
ecstasy,0.5326,delight,0.3788,0.8356999999999999,0.0,0.785,0.767,N64347
ecstasy,0.7576,bliss,0.3061,0.91,0.7609999999999999,0.0,0.32899999999999996,N8081
grief,0.8273,loathing,0.1439,-0.9329999999999999,0.0,-0.7075,0.0,N27669
delight,0.5848,joy,0.4341,0.4733,0.0,0.853,0.0,N13474
loathing,0.9848,terror,0.1977,0.0,-0.45799999999999996,-0.985,-0.7253000000000001,N49524
serenity,0.5091,acceptance,0.2848,0.0,0.168,0.094,0.0,N39194
ecstasy,0.9318000000000001,delight,0.49090000000000006,0.9675,0.0,0.8220000000000001,0.0,N805
enthusiasm,0.9061,ecstasy,0.603,0.8590000000000001,0.0,0.5660000000000001,0.9590000000000001,N37315
ecstasy,0.9576,pleasantness,0.8545,0.976,0.0,0.612,0.0,N36266
anxiety,0.5909,,,0.0,0.0,0.0,-0.195,N52298
ecstasy,0.9667,enthusiasm,0.9152,0.9790000000000001,0.449,0.8226,0.9620000000000001,N46448
enthusiasm,0.8273,ecstasy,0.7,0.8909999999999999,0.759,0.7709999999999999,0.9329999999999999,N62982
ecstasy,0.8393999999999999,enthusiasm,0.7182,0.937,0.0,0.7120000000000001,0.897,N43009
anger,0.4545,fear,0.2924,0.0,-0.48,0.0,-0.4265,N48184
grief,0.7273000000000001,,,-0.9,0.0,0.0,0.0,N49897
delight,0.322,ecstasy,0.2121,0.73,0.0,0.7663,0.0,N29178
terror,0.6758,loathing,0.42729999999999996,0.0,0.0,-0.8009999999999999,-0.883,N13987
sadness,0.8318000000000001,,,-0.6045,0.0,0.0,0.0,N15506
ecstasy,0.35450000000000004,enthusiasm,0.2667,0.777,0.0,0.659,0.748,N9578
rage,0.9879000000000001,terror,0.6409,0.0,-0.986,-0.6825,-0.8715,N33676
dislike,0.8393999999999999,,,0.0,0.0,-0.27699999999999997,0.0,N28130
fear,0.8697,annoyance,0.6727,0.0,-0.222,-0.16,-0.617,N46451
ecstasy,0.6515000000000001,enthusiasm,0.42729999999999996,0.875,0.23199999999999998,0.106,0.8009999999999999,N34686
grief,0.6379,loathing,0.3667,-0.8704999999999999,0.0,-0.7809999999999999,-0.6872,N58405
enthusiasm,0.7364,pleasantness,0.34700000000000003,0.203,0.0,0.4445,0.903,N10412
grief,0.6758,loathing,0.2818,-0.883,0.0,-0.753,0.0,N259
delight,0.7454999999999999,joy,0.997,0.659,0.0,0.9059999999999999,0.0,N49955
ecstasy,0.9803000000000001,enthusiasm,0.4576,0.9834999999999999,0.32899999999999996,0.46399999999999997,0.8109999999999999,N51187
terror,0.9939,grief,0.36210000000000003,-0.7795000000000001,0.0,-0.5216,-0.988,N7996
ecstasy,0.8787999999999999,delight,0.15,0.95,0.0,0.7095,0.0,N35251
fear,0.7803,,,0.0,0.0,0.0,-0.5875,N38475
ecstasy,0.8787999999999999,delight,0.4682,0.95,0.0,0.8145,0.0,N1109
loathing,0.2818,grief,0.19699999999999998,-0.725,0.0,-0.753,-0.094,N36817
ecstasy,0.7833,pleasantness,0.32420000000000004,0.9185,0.23199999999999998,0.43700000000000006,0.0,N1037
delight,0.5697,,,0.0,0.0,0.848,0.0,N54571
joy,0.8423999999999999,calmness,0.5727,0.608,0.519,0.142,0.0,N34593
grief,0.9909,loathing,0.2606,-0.987,0.0,-0.746,0.0,N49284
joy,0.7620999999999999,pleasantness,0.4152,0.5815,0.0,0.467,0.0,N26674
enthusiasm,0.8409,ecstasy,0.6727,0.882,0.0,0.778,0.9375,N49240
sadness,0.703,,,-0.562,0.0,0.0,0.0,N6806
joy,0.603,responsiveness,0.6545000000000001,0.529,0.0,0.0,0.21600000000000003,N44785
ecstasy,0.5318,enthusiasm,0.2697,0.8355,0.23199999999999998,0.109,0.7490000000000001,N61359
fear,0.5273,anger,0.2848,0.0,-0.424,0.0,-0.504,N13871
ecstasy,0.5089,pleasantness,0.1447,0.8279000000000001,0.242,0.3778,0.0,N39451
ecstasy,0.8606,delight,0.3515,0.9440000000000001,0.0,0.7759999999999999,0.0,N10000
ecstasy,0.9303,pleasantness,0.6803,0.9670000000000001,0.5025,0.5545,0.0,N1357
ecstasy,0.5303,delight,0.4121,0.835,0.24,0.7959999999999999,0.0,N60375
joy,0.7757999999999999,pleasantness,0.3515,0.586,0.0,0.446,0.0,N51355
enthusiasm,0.6848000000000001,,,0.0,0.0,0.0,0.8859999999999999,N38775
grief,0.7364,loathing,0.3061,-0.903,0.0,-0.7609999999999999,0.0,N42778
ecstasy,0.6015,enthusiasm,0.42729999999999996,0.8584999999999999,0.0,0.0,0.8009999999999999,N16604
grief,0.6333,terror,0.2697,-0.8690000000000001,0.0,-0.48100000000000004,-0.7490000000000001,N12958
ecstasy,0.6970000000000001,delight,0.303,0.89,0.0,0.76,0.0,N1564
serenity,0.997,,,0.0,0.32899999999999996,0.0,0.32899999999999996,N14369
terror,0.5879,melancholy,0.5727,-0.18899999999999997,0.0,-0.157,-0.8540000000000001,N35075
ecstasy,0.6826000000000001,delight,0.33030000000000004,0.8853,0.0,0.769,0.7559999999999999,N21771
,,,,,,,,N52160
enthusiasm,0.7454999999999999,ecstasy,0.5924,0.8554999999999999,0.7490000000000001,0.6355,0.9059999999999999,N37136
terror,0.9939,loathing,0.37270000000000003,0.0,0.0,-0.7829999999999999,-0.988,N57505
ecstasy,0.6182,delight,0.2939,0.8640000000000001,0.17600000000000002,0.757,0.0,N262
enthusiasm,0.8652,pleasantness,0.6379,0.0,0.32899999999999996,0.5405,0.9455,N17632
disgust,0.5818,anger,0.44549999999999995,0.0,-0.47700000000000004,-0.522,0.0,N64941
dislike,0.9788,annoyance,0.6242,0.0,-0.20600000000000002,-0.32299999999999995,0.0,N64280
loathing,0.6242,grief,0.5545,-0.843,-0.502,-0.866,0.0,N2732
loathing,0.2879,grief,0.2394,-0.7390000000000001,0.0,-0.755,0.0,N30128
ecstasy,0.8212,pleasantness,0.9303,0.9309999999999999,0.2,0.637,0.0,N48246
ecstasy,0.5394,delight,0.4303,0.838,0.0,0.802,0.0,N65078
ecstasy,0.9954999999999999,enthusiasm,0.4576,0.9884999999999999,0.0,0.805,0.8109999999999999,N36896
ecstasy,0.9303,pleasantness,0.997,0.9670000000000001,0.0,0.659,0.0,N26046
grief,0.997,loathing,0.4758,-0.9890000000000001,0.0,-0.8170000000000001,-0.272,N47364
ecstasy,0.9091,pleasantness,0.3788,0.96,0.415,0.455,0.0,N27465
melancholy,0.7667,annoyance,0.6121,-0.253,-0.20199999999999999,0.0,0.0,N22053
serenity,0.5818,acceptance,0.4788,0.0,0.192,0.158,0.0,N21317
ecstasy,0.6848000000000001,serenity,0.6091,0.8859999999999999,0.201,0.161,0.0,N42314
loathing,0.4818,anger,0.5893999999999999,0.0,-0.5245000000000001,-0.8190000000000001,0.0,N42308
grief,0.703,loathing,0.35450000000000004,-0.892,-0.51,-0.777,0.0,N15032
loathing,0.4515,grief,0.33030000000000004,-0.769,0.0,-0.809,-0.45299999999999996,N44046
anger,0.7879,fear,0.3091,-0.3945,-0.59,-0.20800000000000002,-0.43200000000000005,N59078
ecstasy,0.797,pleasantness,1.0,0.9229999999999999,0.0,0.66,0.0,N58967
joy,0.603,responsiveness,0.9848,0.529,0.0,0.2065,0.325,N34660
ecstasy,0.8106,enthusiasm,0.42729999999999996,0.9275,0.0,0.7929999999999999,0.8009999999999999,N6118
,,,,,,,,N17196
ecstasy,0.9879000000000001,enthusiasm,0.6848000000000001,0.986,0.23199999999999998,0.4255,0.8859999999999999,N15027
acceptance,0.5879,serenity,0.3818,0.0,0.126,0.19399999999999998,0.0,N15468
grief,0.8120999999999999,loathing,0.2636,-0.9279999999999999,-0.595,-0.747,-0.465,N11315
ecstasy,0.7545000000000001,delight,0.0242,0.909,0.0,0.6679999999999999,0.0,N50844
anger,0.33030000000000004,dislike,0.5848,0.0,-0.439,-0.193,0.0,N14843
rage,0.5939,,,0.0,-0.856,0.0,0.0,N15501
ecstasy,0.6242,bliss,0.22579999999999997,0.866,0.7345,0.0,0.7245,N60135
bliss,0.2636,joy,0.903,0.628,0.747,0.11800000000000001,0.0,N39252
melancholy,0.7667,anxiety,0.6970000000000001,-0.253,-0.107,-0.193,-0.23,N55950
ecstasy,0.7212000000000001,delight,0.3106,0.898,0.0,0.7625,0.0,N22995
rage,0.7,grief,0.4485,-0.8079999999999999,-0.8909999999999999,0.0,0.0,N29396
loathing,0.8576,fear,0.5273,0.0,-0.457,-0.943,-0.504,N63543
bliss,0.2636,ecstasy,0.2515,0.743,0.747,0.467,0.0,N58936
dislike,0.8409,,,0.0,0.0,-0.2775,0.0,N29142
enthusiasm,0.7484999999999999,ecstasy,0.2803,0.7525,0.218,0.4816,0.907,N17091
ecstasy,0.7924,enthusiasm,0.33030000000000004,0.9215000000000001,0.745,0.5,0.769,N52471
serenity,0.7667,acceptance,0.3788,0.0,0.253,0.125,0.0,N11248
serenity,0.7545000000000001,acceptance,0.49090000000000006,0.0,0.249,0.162,0.0,N52008
grief,0.9091,terror,0.6182,-0.96,0.0,-0.805,-0.8640000000000001,N10979
fear,0.09390000000000001,,,0.0,0.0,0.0,-0.361,N52685
ecstasy,0.6424,,,0.872,0.0,0.0,0.0,N36272
ecstasy,0.9606,eagerness,0.7212000000000001,0.977,0.0,0.5329999999999999,0.568,N31477
ecstasy,0.7742,enthusiasm,0.3394,0.9155,0.5365,0.6214999999999999,0.772,N34067
grief,0.7545000000000001,loathing,0.4727,-0.909,0.0,-0.816,0.0,N10557
ecstasy,0.5394,delight,0.4303,0.838,0.0,0.802,0.0,N39557
rage,0.0091,sadness,0.9667,-0.649,-0.6629999999999999,0.0,-0.469,N20286
ecstasy,0.6485,enthusiasm,0.4758,0.8740000000000001,0.0,0.76,0.8170000000000001,N30947
loathing,0.8576,sadness,0.6909000000000001,-0.5579999999999999,-0.49,-0.943,-0.45399999999999996,N21397
responsiveness,0.997,,,0.0,0.0,0.0,0.32899999999999996,N29914
,,,,,,,,N39712
terror,0.5697,rage,0.5576,0.0,-0.8440000000000001,-0.764,-0.848,N10740
grief,0.703,loathing,0.35450000000000004,-0.892,0.0,-0.777,-0.32899999999999996,N31042
enthusiasm,0.6923999999999999,ecstasy,0.6697,0.8809999999999999,0.0,0.7895,0.8885,N48264
ecstasy,0.7348,pleasantness,0.8409,0.9025,0.17600000000000002,0.6075,0.0,N39212
joy,0.6106,pleasantness,0.3848,0.5315,0.0,0.457,0.0,N55958
joy,0.997,,,0.659,0.0,0.0,0.0,N50558
ecstasy,0.8545,enthusiasm,0.6152000000000001,0.9420000000000001,0.302,0.4905,0.863,N13526
ecstasy,0.8773000000000001,pleasantness,0.5409,0.9495,0.0,0.5085000000000001,0.479,N22055
grief,0.8318000000000001,terror,0.7606,-0.9345,0.0,-0.7797,-0.9109999999999999,N38582
anxiety,0.997,,,0.0,0.0,0.0,-0.32899999999999996,N24237
enthusiasm,0.8962,delight,0.33030000000000004,0.6025,0.0,0.769,0.9558,N33306
grief,0.7303000000000001,,,-0.9009999999999999,0.0,0.1275,0.0,N53057
ecstasy,0.6848000000000001,pleasantness,0.997,0.8859999999999999,0.0,0.659,0.48950000000000005,N45373
enthusiasm,0.9061,,,0.499,0.0,0.9990000000000001,0.9590000000000001,N40937
ecstasy,0.7894,bliss,0.3182,0.9205,0.765,0.32899999999999996,0.753,N49218
fear,0.6984999999999999,anger,0.5379,0.0,-0.5075,0.0,-0.5605,N51289
sadness,0.9181999999999999,dislike,0.303,-0.633,0.0,-0.1,0.0,N60198
pleasantness,0.997,,,0.0,0.0,0.659,0.0,N11262
grief,0.9091,terror,0.6182,-0.96,0.0,-0.805,-0.8640000000000001,N46734
ecstasy,0.7602,enthusiasm,0.6931999999999999,0.9109,0.0,0.8786,0.8887999999999999,N9005
serenity,0.9545,contentment,0.7152,0.23600000000000002,0.315,0.1125,0.0,N24992
delight,0.5347,enthusiasm,0.5,0.585,0.0,0.8364,0.825,N62400
ecstasy,0.8212,enthusiasm,0.6121,0.9309999999999999,0.0,0.7823,0.862,N63571
grief,0.75,loathing,0.39390000000000003,-0.9075,0.0,-0.79,0.0,N29094
rage,0.1364,fear,0.9484999999999999,-0.546,-0.705,0.0,-0.643,N63774
anger,0.8545,sadness,0.703,-0.562,-0.612,0.0,0.0,N25303
terror,0.6606000000000001,,,0.0,0.0,0.0,-0.878,N30441
grief,0.8273,rage,0.42119999999999996,-0.9329999999999999,-0.799,0.0,0.0,N60500
ecstasy,0.7515000000000001,delight,0.4182,0.9079999999999999,0.0,0.7979999999999999,0.0,N37915
rage,0.8393999999999999,disgust,0.4621,0.0,-0.937,-0.4825,0.0,N8552
pleasantness,0.997,,,0.0,0.0,0.659,0.0,N60630
ecstasy,0.6152000000000001,delight,0.40299999999999997,0.863,0.28,0.7929999999999999,0.0,N45228
grief,0.9091,terror,0.7,-0.96,0.0,-0.807,-0.8909999999999999,N33223
fear,0.603,anger,0.38939999999999997,-0.424,-0.4585,-0.22649999999999998,-0.529,N63408
ecstasy,0.7121,enthusiasm,0.5075999999999999,0.895,0.321,0.4495,0.8275,N65133
bliss,0.8061,ecstasy,0.6667000000000001,0.88,0.9259999999999999,0.0,0.0,N569
fear,0.65,anger,0.2848,0.0,-0.424,0.0,-0.5445,N10765
ecstasy,0.7242000000000001,delight,0.4485,0.899,0.0,0.8079999999999999,0.0,N45245
serenity,0.8576,,,0.0,0.28300000000000003,0.0,0.0,N55969
ecstasy,0.7454999999999999,bliss,0.3515,0.9059999999999999,0.7759999999999999,0.0,0.0,N4745
ecstasy,0.8303,delight,0.3515,0.934,0.0,0.7759999999999999,0.7440000000000001,N60831
enthusiasm,0.9061,ecstasy,0.8787999999999999,0.95,0.265,0.0,0.9590000000000001,N52146
grief,0.8818,loathing,0.42119999999999996,-0.951,0.0,-0.799,-0.617,N36026
terror,0.6515000000000001,loathing,0.2545,0.0,0.0,-0.7440000000000001,-0.875,N58911
fear,0.6136,dislike,0.42729999999999996,0.0,0.0,-0.141,-0.5325,N33672
ecstasy,0.8985,enthusiasm,0.4576,0.9565,0.0,0.41700000000000004,0.8109999999999999,N46277
loathing,0.8576,fear,0.5273,0.0,-0.457,-0.943,-0.504,N5613
rage,0.8545,grief,0.0705,-0.6833,-0.9420000000000001,-0.433,-0.309,N65045
loathing,0.3061,sadness,0.7394,-0.574,-0.424,-0.7609999999999999,-0.504,N24037
ecstasy,0.9515,enthusiasm,0.8029999999999999,0.9740000000000001,0.17,0.44299999999999995,0.925,N33735
contentment,0.903,,,0.298,0.9990000000000001,0.0,0.0,N8103
loathing,0.397,grief,0.3258,-0.7675,0.0,-0.7909999999999999,-0.45399999999999996,N9831
enthusiasm,0.9181999999999999,ecstasy,0.8258,0.9325,0.0,0.7785,0.963,N10645
grief,0.8197,disgust,0.2758,-0.9305,0.0,-0.42100000000000004,0.0,N42713
grief,0.8484999999999999,loathing,0.4485,-0.94,0.0,-0.8079999999999999,0.0,N609
terror,0.9939,grief,0.5242,-0.833,0.0,-0.609,-0.988,N55074
anger,0.5212,,,0.0,-0.502,0.0,0.0,N17211
terror,0.9939,rage,0.7939,0.0,-0.922,-0.818,-0.988,N8363
grief,0.6758,loathing,0.2818,-0.883,0.0,-0.753,0.0,N13065
ecstasy,0.7757999999999999,delight,0.0818,0.9159999999999999,0.0,0.687,0.0,N39538
,,,,,,,,N23282
ecstasy,0.9242,delight,0.5818,0.965,0.0,0.852,0.8390000000000001,N22482
pleasantness,0.8576,,,0.0,0.0,0.613,0.0,N49496
ecstasy,0.7659,pleasantness,0.9568000000000001,0.9128000000000001,0.0,0.6456999999999999,0.4305,N62394
ecstasy,0.8939,delight,0.1466,0.955,0.2915,0.7084,0.0,N57473
ecstasy,0.9773000000000001,delight,0.3818,0.9825,0.265,0.7859999999999999,0.0,N39710
rage,0.7182,,,0.0,-0.897,0.0,0.0,N12406
rage,0.7515000000000001,fear,0.6455,0.0,-0.9079999999999999,0.0,-0.5429999999999999,N53430
pleasantness,0.6681999999999999,,,0.0,0.0,0.5505,0.0,N40740
ecstasy,0.9394,enthusiasm,0.2788,0.97,0.23399999999999999,0.49700000000000005,0.752,N35488
rage,0.7576,grief,0.4523,-0.8093,-0.91,0.0,-0.804,N45740
annoyance,0.8787999999999999,anxiety,0.5242,0.0,-0.29,0.0,-0.17300000000000001,N44559
ecstasy,0.6424,,,0.872,0.0,0.0,0.0,N49786
annoyance,0.997,,,0.0,-0.32899999999999996,0.0,0.0,N22083
ecstasy,0.6424,,,0.872,0.0,0.9990000000000001,0.0,N62550
delight,0.5667,,,0.0,0.0,0.847,0.0,N38614
delight,0.3348,,,0.0,0.0,0.7705,0.0,N41353
ecstasy,0.7924,bliss,0.4485,0.9215000000000001,0.8079999999999999,0.8079999999999999,0.0,N40360
ecstasy,0.6620999999999999,enthusiasm,0.5242,0.8785,0.0,0.7979999999999999,0.833,N4351
delight,0.3848,ecstasy,0.2273,0.735,0.0,0.787,0.0,N49234
pleasantness,0.997,,,0.0,0.0,0.659,0.659,N15144
terror,0.6848000000000001,grief,0.6091,-0.861,0.0,-0.8,-0.8859999999999999,N7868
sadness,0.7152,fear,0.3591,-0.5660000000000001,0.0,0.0,-0.4485,N182
grief,0.7924,loathing,0.2803,-0.9215000000000001,0.0,-0.7525,0.0,N45545
sadness,0.9545,disgust,0.7696999999999999,-0.645,-0.21100000000000002,-0.584,0.0,N39196
