News_ID,primary_mood,primary_mood_weight,secondary_mood,secondary_mood_weight,introspection,temper,attitude,sensitivity,Category,SubCategory,Title,Abstract,URL,Title_Entities,Abstract_Entities
N47341,ecstasy,0.8545,enthusiasm,0.6727,0.942,0.0,0.8059999999999999,0.882,sports,basketball_nba,Al Horford rings his Sixers career in style in win over his former Boston Celtics teammates,"Before he attempted his first shot or grabbed his first rebound as a 76er, Al Horford had one other duty before beginning his career with his new team. Horford had the duty of ringing the ceremonial bell, the pre-game ritual that goes to a celebrity before a Sixers game. It was symbolic since Horford rang in a new era with his current team against his former one. After playing the previous ...",https://assets.msn.com/labs/mind/AAJgSu8.html,"[{""Label"": ""Al Horford"", ""Type"": ""P"", ""WikidataId"": ""Q521931"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Al Horford""]}, {""Label"": ""Philadelphia 76ers"", ""Type"": ""O"", ""WikidataId"": ""Q138089"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [21], ""SurfaceForms"": [""Sixers""]}, {""Label"": ""Boston Celtics"", ""Type"": ""O"", ""WikidataId"": ""Q131371"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [67], ""SurfaceForms"": [""Boston Celtics""]}]","[{""Label"": ""Al Horford"", ""Type"": ""P"", ""WikidataId"": ""Q521931"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [75, 152, 294], ""SurfaceForms"": [""Al Horford"", ""Horford"", ""Horford""]}, {""Label"": ""Philadelphia 76ers"", ""Type"": ""O"", ""WikidataId"": ""Q138089"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [259], ""SurfaceForms"": [""Sixers""]}]"
N36630,enthusiasm,0.9667,delight,0.0856,0.0,0.0,0.6883,0.979,news,newsus,Thousands showed up for the funeral of a veteran with no family. Then the truth came out.,"Edward K. Pearson actually had two sons, and had walked out on his family when the boys were teenagers, the Sarasota Herald-Tribune discovered.",https://assets.msn.com/labs/mind/AAIzw8k.html,[],"[{""Label"": ""Sarasota Herald-Tribune"", ""Type"": ""M"", ""WikidataId"": ""Q2843705"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [108], ""SurfaceForms"": [""Sarasota Herald-Tribune""]}]"
N55663,enthusiasm,0.9576,pleasantness,0.5303,0.0,0.302,0.505,0.976,autos,autosnews,2020 Land Rover Defender Leaks on Set of James Bond Film,,https://assets.msn.com/labs/mind/AAGpFqV.html,"[{""Label"": ""Land Rover Defender"", ""Type"": ""V"", ""WikidataId"": ""Q908027"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [5], ""SurfaceForms"": [""Land Rover Defender""]}]",[]
N53095,bliss,0.6667000000000001,,,0.0,0.88,0.999,0.0,travel,traveltripideas,The Most Beautiful Natural Wonder in Every State,"While humans have built some impressive, gravity-defying, and awe-inspiring marvels   here are the most photographed structures in the world   the natural world may have us beat.",https://assets.msn.com/labs/mind/AAF8Brj.html,[],[]
N30886,,,,,0.999,0.25,0.115,0.999,sports,football_nfl,Bengals' A.J. Green hopes to make Week 10 return,The wide receivers hopes to get back on the field after the Bengals' Week 9 bye.,https://assets.msn.com/labs/mind/AAJrGkj.html,"[{""Label"": ""A. J. Green"", ""Type"": ""P"", ""WikidataId"": ""Q2060485"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [9], ""SurfaceForms"": [""A.J. Green""]}, {""Label"": ""Cincinnati Bengals"", ""Type"": ""O"", ""WikidataId"": ""Q223511"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Bengals""]}]","[{""Label"": ""Cincinnati Bengals"", ""Type"": ""O"", ""WikidataId"": ""Q223511"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [60], ""SurfaceForms"": [""Bengals""]}]"
N47699,ecstasy,0.8879,enthusiasm,0.5379,0.953,0.25,0.6065,0.8375,news,newsworld,PHOTOS: Relatives grieve at site of Mexican ambush of Mormon family,Relatives mourn after gunmen killed nine women and children in the bloodiest attack on Americans in Mexico in years.,https://assets.msn.com/labs/mind/AAJWFN2.html,[],"[{""Label"": ""American immigration to Mexico"", ""Type"": ""Y"", ""WikidataId"": ""Q3172032"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [87], ""SurfaceForms"": [""Americans in Mexico""]}]"
N31637,enthusiasm,0.4272999999999999,ecstasy,0.3965999999999999,0.7909,0.659,0.7484999999999999,0.8009999999999999,lifestyle,lifestylepetsanimals,50 stunning wildlife photos that will make you see animals in a whole new light,Nature photography competitions collect the best photos of animals from around the world. Here's a selection of photos from five different contests.,https://assets.msn.com/labs/mind/AAGm9ss.html,[],[]
N44067,ecstasy,0.3636,pleasantness,0.9621,0.78,0.0,0.6475,0.0,lifestyle,shop-holidays,Shop 40 Creative Gifts for Mom on Amazon,"Shop these self-care friendly finds, plus info on how to hide your tracks after you browse.",https://assets.msn.com/labs/mind/AAAp3aq.html,"[{""Label"": ""Amazon (company)"", ""Type"": ""O"", ""WikidataId"": ""Q3884"", ""Confidence"": 0.989, ""OccurrenceOffsets"": [34], ""SurfaceForms"": [""Amazon""]}]","[{""Label"": "".shop"", ""Type"": ""U"", ""WikidataId"": ""Q4545473"", ""Confidence"": 0.92, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Shop""]}]"
N18908,ecstasy,0.6984999999999999,bliss,0.4636,0.8905,0.813,0.8108,0.0,entertainment,entertainment-books,A Newly Translated Novel Charts the Dizzying Transformation of an Independent Oman,Jokha Alharthi's 'Celestial Bodies' is the first novel originally written in Arabic to win the Man Booker International Prize,https://assets.msn.com/labs/mind/AAIzwRO.html,"[{""Label"": ""Oman"", ""Type"": ""G"", ""WikidataId"": ""Q842"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [78], ""SurfaceForms"": [""Oman""]}]","[{""Label"": ""Astronomical object"", ""Type"": ""C"", ""WikidataId"": ""Q6999"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [18], ""SurfaceForms"": [""Celestial Bodies""]}, {""Label"": ""Jokha al-Harthi"", ""Type"": ""P"", ""WikidataId"": ""Q6269767"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Jokha Alharthi""]}, {""Label"": ""International Booker Prize"", ""Type"": ""N"", ""WikidataId"": ""Q2052291"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [95], ""SurfaceForms"": [""Man Booker International Prize""]}]"
N64215,grief,0.5909,loathing,0.4272999999999999,-0.855,0.0,-0.8009999999999999,0.0,sports,basketball_ncaa,Football: Tracking where North Jersey's best players will be going to college,Many seniors in Bergen and Passaic counties are announcing their college destinations. We'll keep track of those commitments right here.,https://assets.msn.com/labs/mind/AAF8ClL.html,"[{""Label"": ""North Jersey"", ""Type"": ""O"", ""WikidataId"": ""Q9050707"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [25], ""SurfaceForms"": [""North Jersey""]}]","[{""Label"": ""Passaic, New Jersey"", ""Type"": ""G"", ""WikidataId"": ""Q170433"", ""Confidence"": 0.991, ""OccurrenceOffsets"": [27], ""SurfaceForms"": [""Passaic""]}, {""Label"": ""Bergen County, New Jersey"", ""Type"": ""G"", ""WikidataId"": ""Q112915"", ""Confidence"": 0.968, ""OccurrenceOffsets"": [16], ""SurfaceForms"": [""Bergen""]}]"
N56359,sadness,0.2135999999999999,anxiety,0.9894,-0.4004999999999999,0.0,0.0,-0.3265,sports,basketball_nba,LeBron James undermines values with comments on Daryl Morey and China,LeBron James' Monday news conference played right into the hands of Chinese government propaganda and undermined the values he has publicly espoused.,https://assets.msn.com/labs/mind/AAINw6Z.html,"[{""Label"": ""LeBron James"", ""Type"": ""P"", ""WikidataId"": ""Q36159"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""LeBron James""]}, {""Label"": ""China"", ""Type"": ""G"", ""WikidataId"": ""Q148"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [64], ""SurfaceForms"": [""China""]}, {""Label"": ""Daryl Morey"", ""Type"": ""P"", ""WikidataId"": ""Q5226214"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [48], ""SurfaceForms"": [""Daryl Morey""]}]","[{""Label"": ""LeBron James"", ""Type"": ""P"", ""WikidataId"": ""Q36159"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""LeBron James""]}, {""Label"": ""Government of China"", ""Type"": ""O"", ""WikidataId"": ""Q936190"", ""Confidence"": 0.971, ""OccurrenceOffsets"": [68], ""SurfaceForms"": [""Chinese government""]}]"
N39032,anger,0.8576,,,0.0,-0.613,0.0,0.0,news,newsscienceandtechnology,"Photo battle between an iPhone 11 Pro and a $7,500 DSLR might surprise you","It's no secret that Apple over the past few years has devoted an ever-increasing amount of R&D towards improving the camera technologies it packs into the iPhone. And speaking to the scale of Apple's work and ambition, the company a few years ago revealed that it has well over 800 engineers who are solely tasked with working on and improving the iPhone camera. While not every iPhone upgrade results in a huge jump in camera performance, Apple's...",https://assets.msn.com/labs/mind/AAJrGku.html,"[{""Label"": ""Digital single-lens reflex camera"", ""Type"": ""C"", ""WikidataId"": ""Q196342"", ""Confidence"": 0.989, ""OccurrenceOffsets"": [51], ""SurfaceForms"": [""DSLR""]}]","[{""Label"": ""Apple Inc."", ""Type"": ""O"", ""WikidataId"": ""Q312"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [20, 192, 440], ""SurfaceForms"": [""Apple"", ""Apple"", ""Apple""]}, {""Label"": ""Research and development"", ""Type"": ""C"", ""WikidataId"": ""Q276099"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [91], ""SurfaceForms"": [""R&D""]}]"
N38336,grief,0.2196999999999999,anger,0.7879,-0.7325,-0.59,0.0,-0.432,health,weightloss,This Guy Lost 35 Pounds and Got Ripped Thanks to a Simplified Diet,"Even with a vegetarian diet, William Underwood was eating too much for someone with a desk job. He started lifting weights and running, losing 35 pounds along the way.",https://assets.msn.com/labs/mind/AAHc7ha.html,[],[]
N21744,serenity,0.8120999999999999,acceptance,0.3909,0.0,0.268,0.129,0.0,finance,finance-retirement,7 Ways to Reduce Debt to Have More Money for Retirement,Pay up what you owe now to enjoy your golden years later.,https://assets.msn.com/labs/mind/AAIp9Iu.html,[],[]
N6288,enthusiasm,0.7818,ecstasy,0.497,0.8240000000000001,0.0,0.821,0.918,news,newsbusiness,Gov. Northam launches 'Opportunity Virginia',"Virginia's Governor Ralph Northam announced on Tuesday the official launch of Opportunity Virginia. Opportunity Virginia's mission is to encourage and enable investments with positive impacts in communities by ensuring fair and equitable access to resources and facilitating productive connections between investors, project sponsors, and communities throughout the Commonwealth. The governor said it is an initiative designed to leverage the...",https://assets.msn.com/labs/mind/AAJaCez.html,"[{""Label"": ""Ralph Northam"", ""Type"": ""P"", ""WikidataId"": ""Q7287916"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [5], ""SurfaceForms"": [""Northam""]}]","[{""Label"": ""Ralph Northam"", ""Type"": ""P"", ""WikidataId"": ""Q7287916"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [20], ""SurfaceForms"": [""Ralph Northam""]}, {""Label"": ""Governor of Virginia"", ""Type"": ""K"", ""WikidataId"": ""Q878942"", ""Confidence"": 0.936, ""OccurrenceOffsets"": [11, 112, 384], ""SurfaceForms"": [""Governor"", ""Virginia"", ""governor""]}, {""Label"": ""Virginia"", ""Type"": ""G"", ""WikidataId"": ""Q1370"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [366], ""SurfaceForms"": [""Commonwealth""]}]"
N18929,ecstasy,0.7484999999999999,delight,0.3667,0.907,0.0,0.7809999999999999,0.0,sports,football_nfl_videos,Jaguars vs. Bengals highlights | Week 7,See the highlights from the Week 7 matchup between the Jacksonville Jaguars and the Cincinnati Bengals.,https://assets.msn.com/labs/mind/AAJ4OMq.html,"[{""Label"": ""Jacksonville Jaguars"", ""Type"": ""O"", ""WikidataId"": ""Q272223"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Jaguars""]}, {""Label"": ""Cincinnati Bengals"", ""Type"": ""O"", ""WikidataId"": ""Q223511"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [12], ""SurfaceForms"": [""Bengals""]}]","[{""Label"": ""Episcopal see"", ""Type"": ""C"", ""WikidataId"": ""Q866196"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""See""]}, {""Label"": ""Jacksonville Jaguars"", ""Type"": ""O"", ""WikidataId"": ""Q272223"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [55], ""SurfaceForms"": [""Jacksonville Jaguars""]}, {""Label"": ""Cincinnati Bengals"", ""Type"": ""O"", ""WikidataId"": ""Q223511"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [84], ""SurfaceForms"": [""Cincinnati Bengals""]}]"
N46858,dislike,0.9818,annoyance,0.5848,0.0,-0.193,-0.324,0.0,travel,travel-videos,Bumpy Ride! How to Avoid Getting the Middle Seat on a Plane,There are a few ways to avoid the dreaded middle seat. Buzz60's Sean Dowling has more.,https://assets.msn.com/labs/mind/AAHttAD.html,"[{""Label"": ""Bumpy Ride"", ""Type"": ""W"", ""WikidataId"": ""Q2301614"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Bumpy Ride""]}]","[{""Label"": ""Buzz (band)"", ""Type"": ""P"", ""WikidataId"": ""Q5003502"", ""Confidence"": 0.988, ""OccurrenceOffsets"": [55], ""SurfaceForms"": [""Buzz""]}, {""Label"": ""Se\u00e1n Dowling"", ""Type"": ""P"", ""WikidataId"": ""Q7459509"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [64], ""SurfaceForms"": [""Sean Dowling""]}]"
N53570,ecstasy,0.703,delight,0.3333,0.892,0.0,0.77,0.0,health,wellness,Study finds 4 main personality types   which one are you?,People love taking personality tests to learn more about themselves but until recently experts believed types didn't exist. A new study discovered four types.,https://assets.msn.com/labs/mind/AAApGH7.html,[],[]
N49907,ecstasy,0.7712,enthusiasm,0.6545000000000001,0.9145,0.0,0.8059999999999999,0.8759999999999999,news,newscrime,Caught on camera: Wrecker leads deputies on wild chase,A wild chase with a wrecker was caught on camera in northeast Harris County overnight. This started around 2:30 a.m. Thursday in Woodland Heights in north Houston and ended in the 11400 block of the Eastex Freeway at a Chevron gas station where the driver surrendered to deputies. Harris County Precinct 1 Constable's Office says it all started when a deputy constable responded to a call of a suspicious vehicle at Northwood and Euclid in Woodland...,https://assets.msn.com/labs/mind/AAIzwg0.html,[],"[{""Label"": ""Harris County, Texas"", ""Type"": ""G"", ""WikidataId"": ""Q26676"", ""Confidence"": 0.994, ""OccurrenceOffsets"": [62], ""SurfaceForms"": [""Harris County""]}, {""Label"": ""Chevron Corporation"", ""Type"": ""O"", ""WikidataId"": ""Q319642"", ""Confidence"": 0.954, ""OccurrenceOffsets"": [219], ""SurfaceForms"": [""Chevron""]}, {""Label"": ""Houston"", ""Type"": ""G"", ""WikidataId"": ""Q16555"", ""Confidence"": 0.945, ""OccurrenceOffsets"": [155], ""SurfaceForms"": [""Houston""]}]"
N33853,ecstasy,0.2773,enthusiasm,0.2667,0.7515000000000001,0.0,0.0,0.748,sports,football_ncaa,"Oklahoma shows why this might be season it can knock off Alabama, Clemson to win title",,https://assets.msn.com/labs/mind/AAIGxtT.html,"[{""Label"": ""Clemson Tigers football"", ""Type"": ""F"", ""WikidataId"": ""Q5131553"", ""Confidence"": 0.997, ""OccurrenceOffsets"": [66], ""SurfaceForms"": [""Clemson""]}]",[]
N46454,joy,0.997,,,0.659,0.0,0.0,0.0,sports,basketball_nba,Westbrook doesn't have to say anything about playing Thunder,Russell Westbrook steps on the floor Monday night for his first meeting with his former team.,https://assets.msn.com/labs/mind/AAJrGo9.html,"[{""Label"": ""Russell Westbrook"", ""Type"": ""P"", ""WikidataId"": ""Q196185"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Westbrook""]}, {""Label"": ""Oklahoma City Thunder"", ""Type"": ""O"", ""WikidataId"": ""Q180950"", ""Confidence"": 0.991, ""OccurrenceOffsets"": [53], ""SurfaceForms"": [""Thunder""]}]","[{""Label"": ""Russell Westbrook"", ""Type"": ""P"", ""WikidataId"": ""Q196185"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Russell Westbrook""]}]"
N30766,terror,0.9485,grief,0.2148,-0.7309,0.0,-0.6909000000000001,-0.973,news,newsus,"'Brunch bills' enjoy wide support around Atlanta in Election Day voting, but fail in one city","The people of metro Atlanta have spoken, and they have spoken (nearly) in unison: They want boozy brunches. There was, however, at least one exception. Out of 17 communities where 11Alive tracked results from Tuesday's voting, at least 15 were...",https://assets.msn.com/labs/mind/AAJWFOr.html,"[{""Label"": ""Atlanta, Indiana"", ""Type"": ""G"", ""WikidataId"": ""Q2598396"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [41], ""SurfaceForms"": [""Atlanta""]}, {""Label"": ""Indiana"", ""Type"": ""G"", ""WikidataId"": ""Q1415"", ""Confidence"": 0.977, ""OccurrenceOffsets"": [49], ""SurfaceForms"": [""in""]}]","[{""Label"": ""WXIA-TV"", ""Type"": ""M"", ""WikidataId"": ""Q7957641"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [180], ""SurfaceForms"": [""11Alive""]}, {""Label"": ""Atlanta"", ""Type"": ""G"", ""WikidataId"": ""Q23556"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [20], ""SurfaceForms"": [""Atlanta""]}]"
N48304,ecstasy,0.7515000000000001,delight,0.4182,0.908,0.0,0.7979999999999999,0.0,entertainment,celebrity,"Week in celebrity photos for Oct. 7-11, 2019","Week in celebrity photos for Oct. 7-11, 2019",https://assets.msn.com/labs/mind/AAIpBUI.html,[],[]
N46397,ecstasy,0.5091,delight,0.4788,0.828,0.0,0.818,0.0,news,newsus,American Airlines flight attendants arrested at Miami airport; Found with $22K in cash,"One of them said he was carrying $100 before changing his statement to reveal he had $9,000 when he was questioned further, outlets reported.",https://assets.msn.com/labs/mind/AAJfUkr.html,"[{""Label"": ""Miami International Airport"", ""Type"": ""F"", ""WikidataId"": ""Q127530"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [48], ""SurfaceForms"": [""Miami airport""]}, {""Label"": ""American Airlines"", ""Type"": ""O"", ""WikidataId"": ""Q32396"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""American Airlines""]}]",[]
N4681,ecstasy,0.7242000000000001,delight,0.4485,0.899,0.282,0.8079999999999999,0.0,movies,movies-gallery,The Best 'Scream Queens' Of Horror Ever,These actresses are known for their iconic roles in some of the best scary movies of all time.,https://assets.msn.com/labs/mind/AACMCAY.html,"[{""Label"": ""Horror film"", ""Type"": ""C"", ""WikidataId"": ""Q200092"", ""Confidence"": 0.962, ""OccurrenceOffsets"": [28], ""SurfaceForms"": [""Horror""]}]",[]
